Seconds,Date_Time,CO2ppm,WVppt,RefBP,Volts_4,Volts_5,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
816,325.6119,1.7431,24.9211,99.4913,2.5064,2.5052,2.5009,20.08,17.34,4,25.63,37.94,5.99,99.646,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.32089,1.96E-06,3.39E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-05,0,0,0,0,0,0,0,0,0,0,0,0
817,325.6119,1.7359,24.925,99.487,2.5049,2.5041,2.5033,20.02,17.32,4,25.63,37.94,6.7,99.646,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33214,1.94E-06,3.37E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0
818,325.6119,1.7422,24.9231,99.4869,2.5045,2.5037,2.5033,20.03,17.34,4,25.63,37.94,5.91,99.646,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31944,1.92E-06,3.32E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32E-05,0,0,0,0,0,0,0,0,0,0,0,0
819,325.6119,1.7312,24.9236,99.4857,2.5047,2.5032,2.5036,20.02,17.33,4,25.63,37.94,6.06,99.645,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.32268,1.90E-06,3.29E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
820,325.6119,1.7391,24.9225,99.4876,2.5043,2.5035,2.5032,20.03,17.32,4,25.63,37.94,6.01,99.646,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3081,1.90E-06,3.29E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
821,325.6119,1.7454,24.9221,99.4832,2.5064,2.5025,2.5041,20.01,17.29,4,25.63,37.94,5.93,99.646,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29143,1.91E-06,3.31E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31E-05,0,0,0,0,0,0,0,0,0,0,0,0
822,325.6119,1.7601,24.9239,99.4849,2.5045,2.5039,2.5036,20,17.28,4,25.63,37.94,5.93,99.645,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28545,1.95E-06,3.36E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
823,325.6119,1.752,24.9237,99.4877,2.5046,2.5038,2.5024,20.04,17.3,4,25.63,37.94,6.64,99.645,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2765,1.93E-06,3.34E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-05,0,0,0,0,0,0,0,0,0,0,0,0
824,325.6119,1.749,24.9186,99.4851,2.5033,2.5037,2.504,19.94,17.18,4,25.63,37.94,6.67,99.645,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27264,1.90E-06,3.29E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
825,325.6119,1.757,24.9196,99.4841,2.5033,2.5033,2.5034,20.11,17.36,4,25.63,37.94,6,99.645,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28214,1.93E-06,3.34E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-05,0,0,0,0,0,0,0,0,0,0,0,0
826,325.6119,1.7568,24.9174,99.4832,2.5036,2.5032,2.5037,19.99,17.2,4,25.63,37.94,5.95,99.646,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28435,1.96E-06,3.39E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-05,0,0,0,0,0,0,0,0,0,0,0,0
827,325.6119,1.7473,24.9223,99.4836,2.5035,2.5021,2.5045,20.07,17.29,4,25.63,37.94,5.99,99.646,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28356,1.95E-06,3.36E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
828,325.6119,1.7543,24.9167,99.491,2.5037,2.5043,2.5041,19.99,17.34,4,25.63,37.94,6.37,99.646,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29173,1.91E-06,3.30E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0
829,325.6119,1.7511,24.9216,99.4844,2.5036,2.5036,2.505,20.03,17.32,4,25.63,37.94,5.91,99.646,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29808,1.89E-06,3.27E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0
830,325.6119,1.7529,24.9231,99.4864,2.5033,2.503,2.5009,20.03,17.33,4,25.63,37.94,6.05,99.646,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31354,1.90E-06,3.29E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
831,325.6119,1.7484,24.9246,99.4872,2.5044,2.5034,2.5009,20.01,17.36,4,25.63,38.02,5.95,99.646,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33437,1.90E-06,3.29E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
832,325.6119,1.7532,24.9256,99.4872,2.5024,2.504,2.5026,19.91,17.22,4,25.63,38.02,6.37,99.646,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.32614,1.88E-06,3.26E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-05,0,0,0,0,0,0,0,0,0,0,0,0
833,325.6119,1.752,24.9223,99.486,2.5045,2.5041,2.5039,20.01,17.31,4,25.63,38.02,5.91,99.647,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3455,1.89E-06,3.27E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0
834,325.6119,1.7617,24.9214,99.4865,2.5021,2.5038,2.5039,20.05,17.39,4,25.63,38.02,6.18,99.65,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33978,1.93E-06,3.34E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-05,0,0,0,0,0,0,0,0,0,0,0,0
835,325.6119,1.7713,24.9279,99.4882,2.5032,2.5024,2.5048,20.02,17.36,4,25.63,38.02,6.05,99.651,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33537,1.96E-06,3.40E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
836,325.6119,1.7618,24.9274,99.4921,2.5031,2.5041,2.5043,20.03,17.4,4,25.64,38.02,5.95,99.651,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33976,1.97E-06,3.42E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0,0,0,0,0,0,0,0,0,0,0,0
837,325.6119,1.7718,24.9222,99.49,2.5037,2.504,2.5038,19.99,17.32,4,25.64,38.05,6.6,99.652,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33739,1.94E-06,3.37E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0
838,325.6119,1.7841,24.9212,99.4909,2.5027,2.5038,2.5032,19.94,17.26,4,25.64,38.05,5.93,99.652,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.32148,1.92E-06,3.33E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33E-05,0,0,0,0,0,0,0,0,0,0,0,0
839,325.6119,1.778,24.9232,99.492,2.503,2.5039,2.5034,20.05,17.38,4,25.64,38.05,6.03,99.652,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31904,1.91E-06,3.30E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0
840,325.6119,1.775,24.9213,99.492,2.5034,2.5047,2.5036,19.91,17.26,4,25.64,38.05,5.95,99.652,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29627,1.89E-06,3.28E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28E-05,0,0,0,0,0,0,0,0,0,0,0,0
841,325.6119,1.7661,24.9205,99.4868,2.5038,2.5037,2.503,19.96,17.29,4,25.64,38.05,6.45,99.651,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27692,1.89E-06,3.27E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0
842,325.6119,1.7694,24.9209,99.4876,2.5029,2.5037,2.5052,20.04,17.3,4,25.64,38.05,5.91,99.651,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27614,1.88E-06,3.25E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,0,0,0,0,0,0,0,0,0,0,0,0
843,325.6119,1.7719,24.921,99.4923,2.5032,2.5037,2.5065,19.94,17.22,4,25.64,38.05,6.16,99.65,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27168,1.86E-06,3.21E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-05,0,0,0,0,0,0,0,0,0,0,0,0
844,325.6119,1.7704,24.9257,99.4916,2.5036,2.5041,2.5047,19.92,17.21,4,25.64,38.05,5.91,99.65,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.26863,1.83E-06,3.16E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-05,0,0,0,0,0,0,0,0,0,0,0,0
845,325.6119,1.7776,24.9221,99.489,2.5032,2.5008,2.5067,20.06,17.34,4,25.64,38.05,5.93,99.65,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.26891,1.80E-06,3.10E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0
846,325.6119,1.7875,24.9187,99.4874,2.5037,2.5007,2.5057,19.96,17.26,4,25.64,38.05,5.93,99.649,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27227,1.78E-06,3.08E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0
847,325.6119,1.7909,24.9188,99.4888,2.5052,2.5028,2.5051,20.01,17.29,4,25.64,38.05,6.03,99.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28214,1.77E-06,3.07E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,0,0,0,0,0,0,0,0,0,0
848,325.6119,1.7894,24.9166,99.4862,2.5039,2.5021,2.5044,20.03,17.32,4,25.64,38.05,5.88,99.649,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,17.27749,1.78E-06,3.08E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0
849,325.6119,1.7813,24.9147,99.4896,2.5043,2.5029,2.5036,20.02,17.23,4,25.64,38.05,6.43,99.649,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,17.27783,1.80E-06,3.12E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0,0,0,0,0,0,0,0,0,0,0,0
850,325.6119,1.7741,24.9194,99.4878,2.5034,2.5038,2.5038,19.97,17.25,4,25.64,38.05,6.64,99.649,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,17.27576,1.84E-06,3.18E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-05,0,0,0,0,0,0,0,0,0,0,0,0
851,325.6119,1.7795,24.9242,99.4866,2.5032,2.5033,2.5039,20.04,17.34,4,25.64,38.05,5.88,99.649,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,17.2755,1.84E-06,3.19E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
852,325.6119,1.7838,24.923,99.4849,2.5012,2.5023,2.5038,20.04,17.3,4,25.64,38.05,5.88,99.649,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,17.25637,1.83E-06,3.15E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-05,0,0,0,0,0,0,0,0,0,0,0,0
853,325.6119,1.7776,24.9217,99.4842,2.5023,2.5035,2.504,19.92,17.19,4,25.64,38.05,6.07,99.65,1.69,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,0,17.25529,1.82E-06,3.14E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14E-05,0,0,0,0,0,0,0,0,0,0,0,0
854,325.6119,1.772,24.9214,99.4864,2.5028,2.504,2.5022,19.9,17.23,4,25.64,38.05,5.98,99.65,3.2,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,17.25976,1.85E-06,3.19E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
855,325.6119,1.7798,24.9223,99.4871,2.5039,2.5053,2.5027,19.96,17.27,4,25.64,38.05,5.88,99.65,1.8,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,17.24557,1.89E-06,3.26E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-05,0,0,0,0,0,0,0,0,0,0,0,0
856,325.6119,1.79,24.9227,99.4874,2.5037,2.5022,2.5043,20.02,17.25,4,25.64,38.05,6.65,99.65,1.01,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,17.23894,1.86E-06,3.21E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-05,0,0,0,0,0,0,0,0,0,0,0,0
857,325.6119,1.7888,24.9181,99.4886,2.5033,2.5028,2.5052,20.04,17.31,4,25.64,38.05,5.91,99.65,0.57,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,17.2352,1.81E-06,3.13E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-05,0,0,0,0,0,0,0,0,0,0,0,0
858,325.6119,1.7855,24.9188,99.489,2.5035,2.5029,2.5045,19.9,17.2,4,25.64,38.05,6.2,99.65,0.32,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,17.25006,1.78E-06,3.06E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0
859,325.6119,1.7801,24.9268,99.4857,2.5022,2.5039,2.504,20.03,17.34,4,25.64,38.05,6.07,99.65,0.18,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,17.29142,1.74E-06,3.01E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01E-05,0,0,0,0,0,0,0,0,0,0,0,0
860,325.6119,1.7941,24.9238,99.4858,2.5032,2.5039,2.5038,20.06,17.34,4,25.64,38.05,6.58,99.649,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,17.36064,1.73E-06,3.01E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01E-05,0,0,0,0,0,0,0,0,0,0,0,0
861,325.6119,1.7925,24.925,99.4871,2.5037,2.5039,2.504,19.94,17.23,4,25.64,38.05,6.33,99.649,0.06,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,17.44586,1.71E-06,2.98E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0
862,325.6119,1.7881,24.9264,99.4865,2.5034,2.5042,2.5025,20.04,17.5,5,25.64,38.05,6.37,99.649,0.03,0,0,0,0,0,6.63,0,0,0,0,0,0,0,0,0,17.5392,1.66E-06,2.91E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0,0,0,0
863,325.6119,1.7761,24.9226,99.4867,2.506,2.5073,2.5029,19.93,17.66,5,25.64,38.05,5.91,99.649,0.02,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,17.6441,1.63E-06,2.88E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88E-05,0,0,0,0,0,0,0,0,0,0,0
864,325.6119,1.7718,24.924,99.4904,2.5045,2.5054,2.5034,19.94,17.79,5,25.64,38.05,5.99,99.649,0.01,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,17.73086,1.63E-06,2.89E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,0,0,0,0,0,0,0,0,0,0
865,325.6126,1.7699,24.9212,99.4909,2.5011,2.5044,2.502,19.96,17.88,5,25.64,38.05,5.99,99.65,0.01,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,17.81942,1.58E-06,2.81E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-05,0,0,0,0,0,0,0,0,0,0,0
866,325.6126,1.771,24.9205,99.4864,2.5044,2.5036,2.5032,20.1,18.02,5,25.64,38.05,6.58,99.65,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,17.88961,1.51E-06,2.70E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0
867,325.6126,1.7777,24.9206,99.4881,2.5043,2.5044,2.5047,20.13,18.02,5,25.64,38.05,5.86,99.651,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,17.93918,1.51E-06,2.70E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0
868,325.6126,1.7707,24.9235,99.4877,2.5033,2.504,2.5037,20,17.92,5,25.64,38.05,5.84,99.652,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,17.97074,1.52E-06,2.72E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0
869,325.6126,1.7464,24.9226,99.4887,2.5023,2.5034,2.503,20.03,17.93,5,25.64,38.05,5.83,99.653,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,17.95461,1.52E-06,2.72E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0
870,325.6126,1.7402,24.9217,99.4952,2.503,2.5034,2.503,19.92,17.85,5,25.64,38.05,5.76,99.654,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,17.94338,1.48E-06,2.66E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-05,0,0,0,0,0,0,0,0,0,0,0
871,325.6126,1.7377,24.9208,99.4967,2.5034,2.5035,2.504,20.05,17.96,5,25.64,38.05,5.74,99.655,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,17.94,1.46E-06,2.63E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E-05,0,0,0,0,0,0,0,0,0,0,0
872,325.6126,1.7462,24.9241,99.4981,2.5039,2.5041,2.5025,20.01,17.94,5,25.64,38.05,5.7,99.656,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,17.92703,1.45E-06,2.61E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,0,0,0,0,0,0
873,325.6126,1.7459,24.9244,99.4968,2.5037,2.5038,2.5018,19.94,17.83,5,25.64,38.05,6.18,99.655,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,17.9188,1.43E-06,2.56E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0
874,325.6126,1.7375,24.9219,99.4925,2.5032,2.5041,2.5038,20.02,17.95,5,25.64,38.05,5.85,99.654,3,0,0,0,0,0,0.01,0,0,0,0,0,3.19,0,0,0,17.9251,1.43E-06,2.56E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0
875,325.6126,1.7506,24.9242,99.4886,2.5034,2.5043,2.5025,19.99,17.93,5,25.64,38.05,6.41,99.654,4.5,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,0,17.93759,1.43E-06,2.56E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0
876,325.6126,1.7544,24.9273,99.4918,2.5015,2.5069,2.5028,20.01,18.02,5,25.64,38.14,5.89,99.653,7.03,0,0,0,0,1.5,0,0,0,0,0,0,2.59,0,0,0,17.94547,1.38E-06,2.47E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-05,0,0,0,0,0,0,0,0,0,0,0
877,325.6126,1.7486,24.9266,99.4931,2.5027,2.5046,2.5036,20,17.99,5,25.64,38.14,6.66,99.653,5.08,0,0,0,0,3.47,0,0,0,0,0,0,1.94,0,0,0,17.94999,1.35E-06,2.43E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E-05,0,0,0,0,0,0,0,0,0,0,0
878,325.6126,1.7267,24.9261,99.4887,2.5037,2.5041,2.5045,19.96,17.87,5,25.64,38.14,5.88,99.652,2.86,0,0,0,0,3.08,0,0,0,0,0,0,0.82,0,0,0,17.94122,1.35E-06,2.41E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0
879,325.6126,1.7273,24.9212,99.4898,2.5037,2.5021,2.5046,20.04,17.95,5,25.64,38.14,6.16,99.652,1.61,0,0,0,0,1.73,0,0,0,0,0,0,2.11,0,0,0,17.93906,1.32E-06,2.36E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36E-05,0,0,0,0,0,0,0,0,0,0,0
880,325.6126,1.7245,24.9222,99.4931,2.5037,2.5032,2.5025,20.06,17.93,5,25.64,38.14,5.58,99.652,0.9,0,0,0,0,0.97,0,0,0,0,0,0,1.74,0,0,0,17.93287,1.30E-06,2.33E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0,0,0,0,0,0
881,325.6126,1.7273,24.9219,99.4909,2.5037,2.5038,2.5026,20.03,17.93,5,25.64,38.14,6.11,99.652,0.51,0,0,0,0,0.55,0,0,0,0,0,0,0.98,0,0,0,17.91952,1.31E-06,2.35E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35E-05,0,0,0,0,0,0,0,0,0,0,0
882,325.6126,1.7115,24.9218,99.4907,2.5039,2.5035,2.5042,20.04,17.92,5,25.64,38.14,6.76,99.651,0.29,0,0,0,0,0.31,0,0,0,0,0,0,0.55,0,0,0,17.89893,1.33E-06,2.38E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,0,0
883,325.6126,1.7024,24.9215,99.488,2.5034,2.5026,2.5035,19.94,17.87,5,25.64,38.14,6,99.652,0.16,0,0,0,0,0.17,0,0,0,0,0,0,0.31,0,0,0,17.8886,1.34E-06,2.40E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40E-05,0,0,0,0,0,0,0,0,0,0,0
884,325.6126,1.6944,24.9213,99.4873,2.5035,2.5031,2.5036,19.99,17.88,5,25.64,38.14,6.49,99.651,0.09,0,0,0,0,0.1,0,0,0,0,0,0,0.17,0,0,0,17.8907,1.32E-06,2.37E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0,0
885,325.6126,1.6827,24.9202,99.4959,2.5055,2.5033,2.5055,20.03,17.88,5,25.64,38.14,6.07,99.651,1.55,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0,17.89269,1.33E-06,2.38E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,0,0
886,325.6126,1.6723,24.9222,99.4914,2.5042,2.5035,2.5042,19.97,17.89,5,25.64,38.14,6.02,99.651,0.87,0,0,0,0,0.03,0,0,0,0,0,0,0.05,0,0,0,17.88697,1.35E-06,2.41E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0
887,325.6126,1.6643,24.9179,99.4899,2.503,2.5049,2.5035,19.98,17.92,5,25.64,38.14,6.02,99.651,0.49,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,17.91224,1.32E-06,2.37E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0,0
